driver_id,first_completed_trip,lifetime_rating,lifetime_fares,lifetime_completed_trips
4203-18c0,5/25/09,4.75,18803.09,1920
4062-2c39,1/20/12,4.85,3130.48,307
4937-8ff2,9/4/10,4.85,54119.88,5817
42ca-6242,8/18/11,4.72,1282.14,89
4ad5-ed36,7/8/10,4.86,33306.07,3170
4f01-459d,2/8/12,4.74,7165.81,797
44e6-28e0,4/5/11,4.91,23355.15,2454
4be7-19fc,7/23/10,4.67,15888.41,1987
417b-ebed,4/18/11,4.71,8043.98,779
498b-0184,3/17/12,4.79,1044.02,117
47f1-63b6,9/27/08,4.70,134761.06,12220
49c9-6ffe,10/21/11,4.70,8780.18,1042
4837-9cc5,2/21/12,4.84,2501.33,266
4ea7-1a8a,4/17/08,4.71,358117.60,12651
4f03-f79a,10/8/10,4.84,19363.66,2129
4a69-ac28,9/14/10,4.90,32986.02,3330
49dc-a859,11/22/11,4.86,15763.85,1686
40fa-e921,1/20/10,4.77,68518.48,6106
4488-b020,4/17/10,4.76,23629.97,2095
40ee-8809,3/27/12,4.79,1772.04,167
4ba7-2fdc,7/19/10,4.88,121485.20,3811
4b54-38d1,3/13/09,4.85,113121.76,12223
4ac1-0746,8/3/10,4.70,21763.34,2217
46af-1095,7/12/11,4.55,11295.16,1160
4f48-2075,4/14/11,4.77,19512.21,1990
4922-77f7,5/30/11,4.82,17933.78,2015
407f-1c8e,1/8/10,4.71,31079.74,1904
4474-fdef,3/8/12,4.80,5078.87,542
40b4-3627,2/7/11,4.50,12891.77,1382
4f4a-4857,7/30/09,4.64,3617.33,405
417f-ca32,8/6/11,4.70,10259.84,1062
4925-8888,11/30/09,4.82,102052.21,10170
4371-03ac,1/13/10,4.94,39953.37,4399
4bc7-043f,4/7/11,4.90,17002.84,1804
4621-8273,4/9/12,4.82,1125.76,99
4b1c-50da,3/10/10,4.73,108322.91,12048
4d4c-ad84,9/23/11,4.76,24659.27,2392
4232-6747,8/17/11,4.70,9577.65,1088
4226-f724,2/24/12,4.72,6188.42,672
4171-61eb,8/4/11,4.81,7142.66,693
4d1e-8405,2/11/12,4.84,3516.56,424
44d6-b54c,4/23/11,4.87,12566.98,1440
4192-2f5b,11/7/10,4.79,67912.82,7516
415d-9533,4/4/09,4.85,135599.53,13105
48ef-29da,10/2/11,4.85,16884.30,1851
42db-47f0,2/12/12,4.78,1742.46,154
4905-a710,7/9/10,4.89,33072.81,3987
4ef7-f7ff,4/5/10,4.75,46493.38,5009
4789-e918,11/16/09,4.68,7588.74,769
44d1-42b4,3/21/11,4.66,37376.13,4616
41ca-a317,5/28/11,4.56,29164.05,3274
4575-8211,5/5/10,4.85,48593.07,4942
4451-4bca,4/20/12,4.52,1032.45,117
4c57-8ebe,6/20/10,4.75,5479.54,609
4e7a-793e,2/20/10,4.78,66382.38,6409
452d-a53c,3/17/12,4.88,2827.15,318
49e9-e741,4/8/12,4.91,1309.58,115
4f10-4bd8,12/27/10,4.82,23126.82,2513
4c40-e91f,4/9/11,4.81,46290.52,4547
4aac-accf,9/30/11,4.66,10398.76,1053
45b6-b991,3/22/12,4.83,4883.81,459
4289-acc9,4/27/12,4.74,570.09,54
48b6-9aed,4/30/12,4.52,984.11,81
436b-c49e,2/21/12,4.88,8499.02,814
4879-0e58,8/17/07,4.77,176313.42,7480
4951-ace8,4/28/12,4.68,623.07,55
4b03-2aa4,1/7/10,4.87,61045.26,5315
4fd8-d5de,6/13/08,4.76,91234.30,3576
42ac-a842,2/21/12,4.67,4641.53,472
48e5-f065,10/3/11,4.77,7134.50,696
4aa7-93de,10/21/11,4.76,30370.26,2779
40ed-c33f,1/23/12,4.71,1215.37,136
41da-3eb0,4/29/10,4.79,27761.91,3060
433c-5eee,12/28/10,4.79,16902.16,1884
4781-f4af,12/24/08,4.77,25845.26,2515
43c9-a2c9,12/25/10,4.80,28166.03,3022
4706-1dc2,11/20/11,4.68,1820.50,240
4113-514f,11/21/08,4.74,72668.48,6857
46ea-2c4a,11/19/11,4.68,6414.15,755
406f-d344,2/15/08,4.72,383127.04,15218
4dc3-0462,3/3/12,4.56,4237.49,453
48af-0a0c,4/16/11,4.45,10454.31,1037
4e40-c948,10/2/09,4.91,65949.32,6054
4cce-40ea,1/6/09,4.84,19748.66,1990
4696-d971,5/20/11,4.84,4483.88,457
4e6c-2973,6/21/11,4.82,32411.47,3679
4405-e4fe,11/14/10,4.89,31826.01,2855
439f-71cd,5/4/12,4.92,231.24,28
405a-77f5,7/15/11,4.62,28137.20,2743
449f-d851,8/5/11,4.72,30432.74,3899
4cb1-9b7b,11/2/11,4.81,1186.28,133
4701-bbe6,6/15/11,4.65,36760.52,3381
47b1-0539,4/16/11,4.81,30001.37,3277
452f-d2bd,4/22/11,4.71,34549.64,2632
40cb-a923,10/13/10,4.71,50799.76,5233
4a2d-32e1,5/10/11,4.78,1512.38,169
44ab-079b,10/16/08,4.80,57917.90,5953
4854-1621,1/20/11,4.87,36259.48,3666
4212-f385,2/16/12,4.84,11647.64,1152
4bed-c0a9,4/30/12,5.00,541.66,70
4ec5-0266,4/26/12,,1043.04,154
4f46-dc01,6/30/10,4.76,18427.62,1880
49e3-0bfc,12/29/06,4.74,137094.77,7028
4886-6875,12/1/10,4.93,30220.56,3160
4732-328f,12/31/11,4.56,6204.02,726
471b-5276,7/15/10,4.74,29908.07,3067
43cc-972d,1/31/10,4.67,52906.58,6295
47f9-3e7e,7/17/11,4.83,22315.40,2442
4c11-4f7b,1/6/11,4.68,56814.18,6120
4f8c-a486,12/16/10,4.71,16602.41,1617
48a4-6791,8/12/10,4.80,46332.47,4298
4f69-5910,5/5/10,4.74,120490.77,10950
401c-461e,8/16/11,4.83,11651.85,1319
4665-2ae6,10/13/10,4.84,13900.18,1788
41f9-f004,8/19/11,4.82,10315.82,799
4dd7-dba5,12/19/11,4.65,7093.78,726
44ea-821a,11/23/11,,1700.12,281
43d9-34c4,6/21/10,4.70,50390.58,4022
4753-712c,2/18/12,4.67,5937.78,561
446c-9fdc,3/27/11,4.92,5560.86,657
4960-f715,5/11/11,4.74,33418.22,3569
4fca-3f77,1/6/12,4.79,6096.21,697
449c-8518,9/25/11,4.73,4657.46,457
4d9f-f6d4,6/27/11,2.00,4241.71,620
43ee-85ff,4/16/09,4.78,81711.06,6453
4e38-ad77,10/21/11,4.57,2357.08,252
4636-b990,9/15/11,4.64,16959.62,2050
42f8-4462,10/28/11,4.81,8880.82,922
4a7c-f4e9,11/11/11,,1633.55,268
4df9-38da,2/12/12,4.80,1435.69,156
44ef-d5c2,3/25/10,4.69,57074.77,6168
4822-900d,6/7/11,4.92,9264.51,889
4bf8-a41d,7/30/10,4.80,42228.66,4566
406d-8d28,4/2/12,4.69,2333.91,222
4edf-2fd2,8/28/10,4.69,45983.31,3645
4541-29d4,4/7/12,4.93,1122.96,108
4bb3-ed6d,1/22/10,4.78,55414.10,5811
49c3-a164,3/3/11,4.83,43374.78,942
4224-318f,11/11/11,4.75,30189.59,3246
4c6f-ac54,10/23/10,4.80,9211.88,799
4da8-64ff,5/28/10,4.77,46789.74,4336
4936-c2b6,3/31/10,4.83,80286.93,8741
443b-6565,9/8/11,4.75,7942.30,883
4f3d-534b,10/11/09,4.85,16114.35,1854
4b0c-8ab7,7/4/11,4.85,17621.78,1877
4a48-175a,7/22/10,4.85,82882.62,8990
4335-4367,11/15/09,4.76,37701.20,3613
41b5-155b,7/14/09,4.67,73199.16,8001
4ea9-4280,2/12/11,4.84,26741.03,3072
4d73-2cc7,6/2/11,4.47,11504.18,1157
4292-160c,10/4/10,4.86,64784.50,6676
43b7-a4ad,4/6/11,4.75,50400.62,5772
41da-5486,2/9/10,4.58,51579.35,5203
4208-a875,2/29/08,4.79,100551.82,8484
4470-2e4c,10/12/10,4.80,25788.80,2971
4c73-dbe7,2/16/12,4.50,1797.00,143
4839-cd7f,9/18/11,4.83,16992.06,1916
4cf1-9d62,1/17/11,4.84,16094.96,1653
4b5a-d262,10/26/10,4.87,84418.09,8991
4d13-1c6f,12/19/11,,4368.28,655
4af2-61cb,1/7/11,4.66,29284.08,3081
461b-0de6,8/26/11,4.88,31002.90,3058
43f2-fe9f,6/5/11,,18243.42,2592
4540-a2c6,9/27/11,,2804.77,420
4fc1-9dfc,4/4/10,4.87,56086.22,5894
4d72-c507,12/16/11,4.70,11724.62,1265
41f8-fe36,6/14/10,4.85,13857.90,1049
46a9-4ef5,1/5/11,4.63,5770.83,559
4bc0-b530,5/18/11,4.77,10830.80,1049
46b2-db01,11/9/08,4.85,86851.47,8201
48f4-5732,3/8/12,4.81,3099.72,291
42e5-5770,4/1/10,4.67,27165.20,3280
4b2c-a5bd,9/24/07,4.81,164004.24,6700
4cce-5d9f,3/29/12,,627.71,98
464e-c4cb,11/24/11,4.82,10377.04,1219
467d-e3a4,6/28/11,4.92,12600.90,1140
47e9-c50c,5/12/11,4.83,8263.90,993
4968-05fb,6/13/11,4.83,12129.94,1207
4e39-91f1,5/5/11,4.75,25766.92,2542
4c00-1868,7/26/11,4.65,37745.04,4060
48e6-1ea2,10/4/08,4.81,26639.72,2756
4172-2f7d,1/21/11,4.87,9803.95,738
4ae5-855e,3/11/11,4.74,36080.21,3629
48e9-72c7,3/23/12,4.63,1553.21,151
4659-aa78,1/6/10,4.80,124026.33,5229
410d-2173,6/20/11,4.70,26591.30,2377
47d8-4f16,8/1/10,4.73,46859.69,4225
4c39-1a0e,9/14/11,4.87,7552.14,841
4489-d1a9,4/29/12,4.85,430.07,43
4710-3bfd,4/11/10,4.75,21333.71,1617
4e02-4b9d,7/23/11,4.77,10193.53,735
45a7-dba3,9/14/11,4.79,43071.90,5143
4ec3-2d34,2/11/12,4.56,1793.46,163
442b-8670,5/27/10,4.71,76900.71,7382
4668-62fc,2/19/11,4.77,5780.54,658
44dc-f6ac,2/14/12,,2077.58,325
4698-0906,9/24/11,4.88,6410.54,695
4148-6579,3/26/11,4.86,22673.39,2521
4c89-455a,2/16/12,4.96,3107.25,328
48a9-3c4c,8/30/11,4.92,9239.23,1073
4b91-6b30,1/8/12,4.86,5852.84,718
4fe3-dba0,4/3/12,4.76,4628.71,486
4c71-f975,2/15/12,4.76,9360.66,1079
4d9e-6f4a,1/20/11,4.82,24131.03,2619
441e-9a79,5/5/12,,149.29,26
4d8f-b7e3,11/29/11,4.65,11615.82,1161
46f4-af75,1/7/12,4.58,11896.53,1270
4679-545a,2/18/11,4.76,20908.40,2217
4f9b-48c3,5/6/11,4.71,35093.65,4111
40d9-10f0,1/30/12,4.86,6461.50,686
49c3-edba,10/5/11,4.89,14286.57,1747
43fd-b2a0,7/19/11,4.81,5029.94,489
4d1d-b0b2,3/22/11,4.67,42209.63,5194
4c24-ac64,9/15/10,4.83,27262.50,2826
4fa8-6265,11/19/11,4.78,18637.37,1914
4d5a-1e0b,6/10/10,4.80,100635.38,8869
4757-3e63,8/19/11,4.83,9187.46,1138
4ec2-ebde,7/17/10,4.88,35888.42,3159
4001-340c,9/5/11,4.80,11209.50,1222
4d15-b700,11/2/09,4.86,74769.14,5934
4ece-b1b0,12/22/11,4.91,6211.07,657
498b-69c3,3/31/11,4.90,16480.63,1673
491c-76a4,9/11/10,4.92,35008.39,3374
4ebc-2163,4/25/12,4.41,349.56,43
485e-3179,8/10/08,4.87,162952.89,7713
441a-91b9,1/13/08,4.85,72282.58,2585
4396-54e3,10/25/11,4.79,15318.57,1701
4a59-c315,4/4/12,4.82,3001.99,204
4abd-29ff,9/23/11,4.68,39168.34,3810
4857-28a6,8/9/11,4.67,11185.70,1187
41bc-0087,10/9/11,,2119.70,390
4e0c-fd2c,2/15/12,4.88,513.62,59
42aa-0bbf,4/9/10,4.73,62922.46,6592
4657-35e7,2/3/12,4.89,10707.70,1160
4769-b6d5,8/11/11,4.88,3214.30,396
437f-ba0e,9/22/11,4.91,8386.74,1009
49e0-ee23,4/11/12,,170.94,29
4a23-ad9e,2/5/11,4.80,37457.56,3588
4a61-dd05,9/10/09,4.77,26116.04,2796
46c8-e494,10/10/10,4.88,75897.78,2991
4fa5-8605,2/13/10,4.64,1093.30,131
4e1e-be9e,4/19/12,4.59,326.32,30
4ada-66e2,2/7/11,4.68,11645.96,1170
45a1-547e,4/12/08,4.78,188101.64,6408
447b-f945,7/5/11,4.65,34673.75,3553
40ae-ee3a,10/2/09,4.83,40734.99,4482
4e59-7a5d,7/31/11,4.77,14176.44,1603
460d-6b49,10/14/10,4.82,39780.77,3192
46ee-89c5,2/25/11,4.86,23812.95,2605
4104-55b4,1/10/12,,3790.66,583
40f7-7e64,12/21/10,4.62,26898.93,2494
4f02-30d0,8/23/10,4.87,45741.10,5201
410d-5ee1,10/22/11,,9439.66,1381
45f2-45ec,2/25/11,4.85,77198.78,4057
49ab-d8bf,11/16/09,4.80,31925.81,3391
42e7-d876,1/9/12,4.83,2908.68,342
4f7b-0924,4/3/12,4.69,1089.90,122
4164-dc85,3/8/11,4.66,26827.50,2889
40a4-ca8e,12/30/11,4.57,4318.89,534
4b89-4638,4/4/12,,1463.95,211
4f13-d861,4/12/12,4.88,688.18,69
41a3-134b,4/10/12,4.71,2495.85,262
46dd-125d,12/20/08,4.73,116262.48,11020
4b74-23dd,12/25/09,4.77,53792.59,4517
4365-7169,2/4/10,4.79,53214.82,5020
4231-f985,8/24/10,4.85,8898.60,611
44b2-7b2b,3/16/12,,1544.66,269
4d94-2fcd,7/8/10,4.81,7790.66,843
4e47-e3cd,8/17/10,4.80,27113.66,2548
49da-d417,12/1/11,4.88,18108.50,1676
4184-b238,5/28/11,4.66,4822.74,494
42e9-231c,12/15/11,4.17,3296.62,357
4f9f-ed16,10/1/11,4.88,17429.14,1847
40a6-bdf0,5/1/12,4.82,1110.87,95
4d80-b9c5,12/11/10,4.66,4067.99,547
47d3-ceb4,1/21/12,4.91,1999.08,287
429c-10a6,1/7/10,4.75,63512.74,7063
495e-fd38,10/2/09,4.79,19851.63,2093
43a4-b1e7,8/14/09,4.82,133743.85,10066
4b66-3318,3/2/12,4.91,6464.02,752
4d75-3a42,10/11/09,4.84,78598.79,6647
4236-3cd6,7/13/10,4.72,6895.52,750
4c95-e4b9,6/25/11,4.71,14328.07,1642
4403-3626,8/31/11,4.88,2434.25,238
467a-5332,1/8/12,4.75,12664.24,1307
4824-5271,4/4/10,4.87,16256.58,1370
4b32-9135,10/2/10,4.79,22853.30,2432
481e-d543,7/25/09,4.84,29898.92,2552
491f-38c2,11/5/11,4.82,14627.39,1414
4932-b1a2,10/29/11,4.72,14358.48,1304
4b0c-0fdc,1/24/12,4.89,3547.00,402
4e9e-5442,9/14/10,4.78,2549.18,283
4db2-c859,6/20/11,4.81,8424.15,974
4f3a-f7d4,2/23/12,4.85,2587.18,299
45a3-0c76,12/30/11,5.00,698.64,63
40be-d326,5/3/09,4.74,89176.67,8911
4d3a-1a10,5/5/10,4.72,67721.18,6611
4d22-2b94,7/23/10,4.86,33538.30,3182
412b-9aba,7/16/08,4.79,294960.19,8405
4848-88bf,8/3/10,4.84,16595.24,1861
414c-4cbe,2/12/11,4.67,27553.11,2899
41e8-67cf,2/19/11,4.57,24405.93,2470
4b8a-b9bd,9/9/08,4.75,40130.08,2892
4ec1-8814,6/1/11,4.81,18210.44,2069
41f5-a51b,6/8/09,4.68,103179.74,9950
440e-f419,6/23/10,4.77,22531.78,2343
4b77-dce8,12/7/10,4.86,45004.34,5318
4861-a605,3/19/11,4.86,38421.42,3776
4932-dbde,10/12/10,4.61,31971.41,3440
4f44-f6a3,12/22/09,4.85,62206.76,7016
468f-db7c,2/22/12,4.88,5551.30,485
414a-6f4c,3/18/10,4.80,150901.26,12552
4433-916e,2/24/12,4.85,4151.19,448
495b-9eaa,8/26/09,4.74,14757.13,1500
4efd-8a92,9/27/10,4.76,43170.76,4843
46ac-40d5,4/29/12,3.67,43.95,6
4d76-3b57,4/7/11,4.82,12273.20,888
43f8-7f03,10/31/09,4.44,4780.70,471
4ea0-4b64,6/26/09,4.81,63838.12,6843
40d8-1460,10/18/10,4.86,18750.27,2323
4d87-c75c,4/17/12,4.73,1109.82,96
43d4-0140,5/30/11,4.88,8902.74,1141
4630-d32d,11/5/11,4.83,7935.31,876
428f-4643,7/17/10,4.77,20376.60,2164
46bd-0102,10/21/09,4.63,8924.13,658
4cc5-15fd,8/4/09,4.71,32910.17,3401
446b-61d4,9/19/09,4.84,30948.73,2041
43c8-0b03,1/18/11,4.89,18794.82,2197
436a-6d91,8/27/10,4.76,8388.27,918
4ac3-87b1,6/16/11,4.85,4032.95,482
4da5-3d16,4/25/11,4.80,20151.32,1890
41d6-d4e7,4/9/12,4.65,1411.50,143
4cdf-4b69,4/12/12,4.51,2473.11,209
43cf-70dc,1/13/12,4.82,6393.11,672
4936-9a4c,6/26/11,4.73,4033.06,468
409c-e08f,10/22/11,4.72,8898.98,932
4398-286b,7/11/09,4.58,17788.70,1686
4b4d-7017,6/21/11,4.69,34772.71,2690
4735-0e5c,12/27/09,4.77,80913.29,7893
45d5-74a7,8/11/11,4.73,16667.50,1812
43dc-03f9,7/17/08,4.82,340360.55,14933
4de8-3d5c,11/21/09,4.64,64677.20,7069
4e45-53c6,12/2/10,4.75,23144.20,1876
426c-a774,12/7/11,4.91,10192.10,1120
4d2a-ea2c,7/29/10,4.85,22524.55,2083
468c-5985,8/15/09,4.80,16382.26,1687
4652-a62b,8/9/10,4.75,12204.38,1266
4fc5-0917,7/30/11,4.82,19346.47,1943
4934-bfad,6/23/10,4.60,8922.10,910
412b-303a,2/11/12,4.87,7424.66,818
4425-7037,9/27/11,4.75,25590.47,2762
4d2b-64fb,5/22/10,4.72,75763.98,7070
4614-df8b,2/12/09,4.80,119979.82,9828
45f9-f1ee,10/11/09,4.74,40103.30,3015
42d9-7681,8/28/11,,1343.96,213
43c7-0c78,11/23/08,4.78,64688.44,6371
4cde-0089,1/1/10,4.90,16848.18,1836
4c43-603a,4/18/12,4.81,594.79,58
4661-03fb,4/21/10,4.82,85472.74,8420
47b0-e16d,8/17/11,4.82,41056.91,4703
4ca6-6a32,1/22/08,4.76,38810.63,3090
4420-8f23,7/18/09,4.79,78429.54,7339
48f7-6732,3/29/12,4.58,2298.37,169
41ea-4f0f,7/7/11,4.91,54863.09,2203
4bcc-9853,8/18/10,4.80,34871.99,3709
49cf-6986,4/29/12,,208.15,29
4a32-faab,8/17/11,4.76,10750.90,1265
4a24-1adb,7/7/10,4.67,32318.82,3046
45c0-aebb,5/11/11,4.69,20601.66,2160
4096-2526,2/2/12,4.77,4692.28,543
43bf-fb44,3/31/12,,408.61,60
482f-f72f,4/3/11,4.73,29298.28,3134
4116-281a,10/20/10,4.80,45739.18,4150
411e-a8de,9/5/11,4.87,4862.73,524
4314-7f2a,10/25/11,4.84,11036.78,1115
4810-80ed,11/1/11,4.83,5425.96,659
4cd0-3caa,1/5/11,4.72,22108.39,2420
49c5-5498,4/11/09,4.83,95743.34,10485
4899-deeb,3/15/12,4.76,5174.79,573
4534-4ea3,1/31/12,,1632.09,228
4492-be6d,1/23/12,4.66,7022.29,791
4145-ad32,9/5/10,4.74,17566.49,1917
42de-d41e,3/11/10,4.82,49229.73,5002
43be-1614,9/25/09,4.80,53373.31,5907
409e-967b,8/29/10,4.89,52528.88,4370
43b7-c8ef,10/18/11,,10007.03,1336
4933-61da,9/2/11,4.82,9241.06,889
45de-733b,6/3/11,4.69,21736.89,2588
4942-a5fa,12/13/09,4.76,99252.37,10257
4d2a-6831,3/10/11,4.84,37944.61,4440
43ec-e3cb,6/18/11,4.86,8986.61,991
472a-552a,12/16/11,4.85,7144.43,877
4823-8325,10/15/09,4.69,45886.38,2910
4904-b497,4/6/12,,862.50,131
462b-c067,12/10/11,4.55,15048.74,1209
454c-c6c7,9/29/10,4.70,20257.42,1916
4c0b-ad3a,3/9/12,,3994.98,539
4eef-81eb,5/16/11,4.85,19112.63,2120
44c3-c6e7,8/27/09,4.85,112583.79,12729
459a-fae1,12/12/11,4.81,5148.09,583
4ca3-2612,9/3/10,4.87,45422.62,4706
419d-3037,11/25/10,4.90,38206.96,4242
45e2-9521,2/5/12,4.81,20604.04,1850
4cdf-2fcf,3/6/12,4.93,5571.05,106
43ff-a3de,8/16/10,4.76,17304.61,1760
433b-70ab,1/4/12,,542.30,75
461c-4126,2/11/12,4.75,8171.60,929
4470-1300,4/12/12,4.59,2287.40,224
4bb7-94ca,3/2/12,4.53,4291.52,369
4cab-f292,12/13/11,4.88,3451.20,399
4665-cb65,5/14/11,4.73,1163.57,99
4b00-f750,2/23/12,4.81,3246.18,336
4111-ca88,7/31/11,4.77,2939.33,217
496d-9edf,2/4/12,4.71,10715.45,1186
4fe2-d9a4,7/15/11,,19984.86,3211
47cf-8f9e,10/24/09,4.77,33857.98,3694
4be9-c88f,4/16/09,4.81,51942.82,4819
4c3f-5923,7/4/11,4.83,22238.74,2119
44fd-8520,9/29/11,4.56,7360.11,775
4153-b415,10/22/11,4.64,10520.70,1160
4f1b-b6ea,4/17/10,4.74,108469.46,11291
48ad-62b6,5/1/10,4.86,66833.17,5434
4143-40ba,10/23/11,4.72,7210.71,798
4d76-466b,1/19/11,4.84,14849.15,1374
4c0a-553d,11/18/10,4.86,75152.40,8641
4a01-1ec5,6/11/11,4.94,8453.15,813
4ec1-03f1,8/13/11,4.62,16090.02,1527
4d60-5fad,10/26/11,4.92,8979.71,1004
4db7-e902,8/25/11,4.83,8454.45,950
4b82-ae69,8/21/09,4.77,90686.49,7475
4952-44ce,12/8/11,4.78,6032.58,683
4f3e-7e2c,5/9/11,4.84,31874.24,3655
47d6-578b,2/16/12,4.66,4989.59,469
4053-af5e,8/9/11,4.72,26413.78,3156
44c4-d54b,7/22/11,4.64,5192.85,525
4445-4d39,12/27/11,4.82,6807.34,873
4701-234f,1/6/11,4.59,43423.77,4927
484a-23bf,11/8/11,4.83,2093.94,229
41eb-bb24,1/16/12,4.55,4841.48,484
4a6e-87f0,3/10/09,4.69,62564.40,5747
4546-892e,11/19/09,4.84,45563.01,4404
4aea-17b4,7/25/10,4.82,15443.12,1609
44cc-ec9b,6/10/11,4.65,7570.54,879
425c-936f,8/23/11,4.86,22850.48,2472
4520-f46c,11/1/10,4.84,27843.93,2633
4f0b-b130,1/28/12,3.83,621.42,54
4fbe-9375,1/6/11,4.90,20126.65,1923
4cd1-1e25,3/25/10,4.83,15843.98,1803
433a-ac80,3/4/12,4.84,871.14,82
43a0-e2f9,7/26/09,4.81,123522.14,13030
4ce9-fd82,10/29/11,4.45,9158.30,974
440d-bd4c,6/28/11,4.83,42371.78,3752
459a-769d,9/12/11,4.69,12841.61,1426
464f-1de6,1/7/12,4.79,5123.98,527
455e-19c4,11/18/09,4.73,45830.20,4466
4093-254b,12/8/11,4.64,18092.42,2106
4dd2-8d91,2/4/12,4.82,4315.26,642
4131-367c,4/23/09,4.74,132681.86,13830
465a-6ab6,8/16/11,4.85,17606.70,2095
4720-5493,4/30/11,4.84,29614.93,3536
4cc6-2530,1/6/12,4.76,2218.52,227
4715-3e9f,5/3/11,4.87,29444.94,3015
4267-f3ee,3/5/12,4.74,1341.44,113
406e-ed6f,7/9/11,4.61,19582.99,2090
4a75-916c,10/24/11,4.71,6616.86,593
4965-ef4d,10/6/10,4.65,60369.63,5203
4e32-0998,9/22/11,4.78,6976.12,800
499f-1ef1,6/29/10,4.84,3597.72,411
410b-8397,4/2/10,4.74,24500.10,2354
498e-ae64,11/9/11,4.79,7250.99,610
4593-7023,7/13/11,4.78,8226.82,937
484b-6b7f,10/12/10,4.74,23669.87,2585
4ade-8136,1/23/10,4.72,33873.76,4161
4e16-cf59,4/25/10,4.79,96060.90,9436
4b6c-0285,11/16/11,4.57,8811.27,982
47ce-2a70,12/2/09,4.76,59372.24,5620
43b7-d517,3/20/12,4.86,3199.98,293
4d4b-a1ec,12/25/10,4.84,12002.14,1238
4a66-73fb,7/23/11,4.86,14062.51,1624
4851-940f,6/14/10,4.78,55846.78,6229
466e-d64f,11/19/11,4.77,4180.41,505
40f5-d1a4,8/7/10,4.78,76054.08,7832
4f21-d11d,2/9/11,4.91,16955.11,1966
42bb-5bc1,10/10/11,4.79,4818.52,556
4f5e-456d,5/8/08,4.61,23193.53,1760
483a-6d2a,9/29/11,4.90,15248.22,1722
44e0-eb9c,8/11/10,4.88,14319.02,1550
4c27-b2c6,10/5/09,4.88,14562.34,1446
4b49-b0d3,1/31/11,4.74,22358.59,2148
4ccf-3db6,7/22/10,4.91,65156.90,7510
4d8a-db18,2/26/09,4.76,147726.70,14138
4588-beaa,1/21/12,4.93,1094.75,107
4493-50f3,4/19/10,4.79,68719.17,6593
4bce-f11a,3/26/11,4.47,5363.38,521
4a0a-53ad,6/12/09,4.61,31886.92,3100
4875-78f5,11/13/10,4.51,2696.01,295
458c-8c21,12/7/11,4.83,21203.77,2501
4632-8f9d,4/2/12,4.96,873.40,97
4655-cd66,1/31/12,4.69,7947.56,828
4816-57ab,7/28/11,4.66,2767.40,299
4040-16a1,8/17/09,4.84,93374.09,9768
4a8d-4ff8,6/19/11,4.90,10911.34,1104
4bdd-a096,9/9/11,4.62,7862.42,884
4c72-72ef,9/30/08,4.59,13861.58,1635
4b9c-c842,12/11/11,4.93,4534.52,499
44ff-2a1c,11/17/10,4.80,19365.30,1819
40f0-2c17,3/6/12,4.63,2438.40,260
49e6-9402,12/1/11,4.85,20509.67,2261
43a5-212f,12/24/10,4.83,18974.58,2002
4e47-1d4c,10/13/10,4.87,32173.90,2850
4544-6925,5/8/09,4.88,95849.70,10617
4cbf-2dbd,8/28/10,4.69,31966.99,3326
4375-a080,7/9/11,4.78,23671.68,2585
40e9-4f2f,8/11/10,4.82,34778.96,4141
497a-affc,1/27/12,4.93,3722.81,369
4f2c-eb7c,8/16/08,4.82,320000.10,9974
4690-b396,10/27/11,4.83,4427.86,453
448b-fdb3,4/4/12,4.73,1219.00,130
4e60-5e1c,11/13/10,4.87,31556.08,3391
44c6-b19b,5/9/09,4.80,114378.52,8749
4c5c-480d,9/1/11,4.92,13035.75,368
440d-d8f4,11/25/09,4.88,124327.30,3854
4547-c287,8/17/11,4.84,18432.19,1806
4b6a-c6c8,12/13/09,4.65,32220.94,3700
43fe-5021,7/16/11,4.81,3234.50,362
4f31-812e,3/4/09,4.82,33371.62,2595
4144-76d9,7/16/10,4.81,116479.29,4211
4859-dc8b,11/20/08,4.73,72789.81,7438
4159-84a2,11/3/11,4.73,5416.28,626
4bc2-f449,10/19/10,4.69,57539.96,6949
4ec9-5383,4/16/10,4.77,48783.78,4498
41f7-8294,2/13/12,4.62,11670.34,1211
42db-8bb6,1/15/11,4.80,34154.64,3661
4d7e-bd5c,5/1/12,4.94,216.28,23
4e07-796b,12/25/09,4.71,37711.00,3805
4e61-66c0,5/3/10,4.60,3037.66,279
437b-eed8,1/23/10,4.82,39021.50,3439
45cf-567a,1/26/12,4.81,12919.74,1346
4561-616d,6/28/11,4.91,22208.76,2345
477c-2db7,12/28/11,4.86,6734.02,649
4c16-6d12,4/24/12,4.90,613.63,73
4ac1-b742,2/8/10,4.73,132067.65,12641
498d-b0fb,7/30/10,4.74,31037.81,3068
4e35-9c69,12/11/11,4.94,3328.86,337
47e0-4341,8/16/11,4.87,37024.42,4474
4d66-570b,11/29/11,4.90,5236.92,481
4c5c-1445,1/15/12,,6090.51,891
4f1b-38a5,12/31/11,4.77,15264.47,1747
46ef-03f8,8/1/11,4.90,19830.37,2477
43d0-ec5e,10/3/11,4.90,12003.87,1278
457b-af82,3/7/09,4.74,20401.77,2045
418f-50a8,6/11/10,4.72,45683.57,4097
410c-1ae9,4/6/08,4.66,212321.70,8597
4b3c-67cd,5/25/11,4.78,33080.79,3958
42b9-dd2f,1/17/10,4.80,47988.01,5447
